Value;Count;Percentage
No PTM;2679;76.49914334665905
Other;758;21.644774414620215
Fucosylated;37;1.05653912050257
Sialylated;15;0.4283266704740148
Oligomannose;9;0.2569960022844089
Fucosialylated;4;0.1142204454597373
