Value;Count;Percentage
P02788;958;31.420137750081995
P05814;556;18.235487044932768
P47710;390;12.791079042308953
P07498;102;3.3453591341423414
Q08431;72;2.361429977041653
Q08380;58;1.9022630370613316
P49327;54;1.7710724827812399
P61626;51;1.6726795670711707
Q6WN34;45;1.475893735651033
P06858;42;1.3775008199409644
P01833;40;1.3119055428009183
P47989;38;1.2463102656608724
Q99541;37;1.2135126270908494
P30086;36;1.1807149885208266
Q13410;34;1.1151197113807805
P24821;31;1.0167267956707118
O60664;29;0.9511315185306658
P02649;28;0.9183338799606429
P16671;27;0.8855362413906199
Q99102;25;0.819940964250574
P02647;23;0.7543456871105281
Q5SQN1;20;0.6559527714004592
P08571;17;0.5575598556903902
P04264;16;0.5247622171203673
P15941;15;0.49196457855034437
P60710;13;0.42636930141029844
Q9H4G4;13;0.42636930141029844
O75888;13;0.42636930141029844
P63261;13;0.42636930141029844
P19440;13;0.42636930141029844
P60709;13;0.42636930141029844
P15328;11;0.36077402427025257
Q9BY76;11;0.36077402427025257
P13987;11;0.36077402427025257
P00709;10;0.3279763857002296
P35908;9;0.29517874713020664
P63104;7;0.22958346999016072
P24627;7;0.22958346999016072
P04406;6;0.19678583142013775
Q8NBJ7;6;0.19678583142013775
P10126;5;0.1639881928501148
P13645;5;0.1639881928501148
P68104;5;0.1639881928501148
O00299;5;0.1639881928501148
P23284;5;0.1639881928501148
P62630;5;0.1639881928501148
P01591;5;0.1639881928501148
P02768;4;0.13119055428009183
Q16651;4;0.13119055428009183
O00300;4;0.13119055428009183
P05413;4;0.13119055428009183
P02538;4;0.13119055428009183
Q05639;4;0.13119055428009183
P62937;4;0.13119055428009183
P15311;4;0.13119055428009183
Q6X4U4;4;0.13119055428009183
P62631;4;0.13119055428009183
P49908;3;0.09839291571006888
O43490;3;0.09839291571006888
P31431;3;0.09839291571006888
P31977;3;0.09839291571006888
P08865;3;0.09839291571006888
P02774;3;0.09839291571006888
P04004;3;0.09839291571006888
P35527;3;0.09839291571006888
O14745;3;0.09839291571006888
P14206;3;0.09839291571006888
P49788;2;0.06559527714004591
Q96JA1;2;0.06559527714004591
P22079;2;0.06559527714004591
Q8N271;2;0.06559527714004591
P04792;2;0.06559527714004591
P50591;2;0.06559527714004591
P0C0L5;2;0.06559527714004591
P61769;2;0.06559527714004591
P39019;2;0.06559527714004591
P26040;2;0.06559527714004591
P35241;2;0.06559527714004591
P0C0L4;2;0.06559527714004591
P26373;2;0.06559527714004591
P34096;2;0.06559527714004591
P62269;1;0.032797638570022956
P04075;1;0.032797638570022956
P62873;1;0.032797638570022956
P62880;1;0.032797638570022956
P62879;1;0.032797638570022956
P16520;1;0.032797638570022956
P60174;1;0.032797638570022956
P02749;1;0.032797638570022956
P62829;1;0.032797638570022956
Q9P225;1;0.032797638570022956
Q13277;1;0.032797638570022956
Q9UNQ0;1;0.032797638570022956
P36578;1;0.032797638570022956
O00592;1;0.032797638570022956
P13688;1;0.032797638570022956
Q9HAV0;1;0.032797638570022956
