Value;Count;Percentage
Carbamidomethylation;527;83.38607594936708
"Gluconoylation; Heptose";8;1.2658227848101267
Hex HexNAc NeuAc(3);6;0.949367088607595
Hex HexNAc NeuAc NeuGc;5;0.7911392405063291
Hex HexNAc(3) NeuGc;5;0.7911392405063291
dHex Hex(2) HexNAc;4;0.6329113924050633
Hex2HexNAc2;3;0.4746835443037975
"Glycosyl-L-hydroxyproline; Carbamidomethylation";3;0.4746835443037975
Hex(2) HexNAc;3;0.4746835443037975
dHex Hex HexNAc(2) NeuAc(2);3;0.4746835443037975
"Carbamidomethylation; dHex Hex(2) HexA";3;0.4746835443037975
dHex(2) Hex(4);3;0.4746835443037975
dHex(2) Hex(2) HexA HexNAc;2;0.31645569620253167
Hex(5);2;0.31645569620253167
Phosphoglycosyl-D-mannose-1-phosphoryl;2;0.31645569620253167
Hex1HexNAc1;2;0.31645569620253167
Hex2 dHex2;2;0.31645569620253167
dHex Hex(2) HexNAc(2) Pent;2;0.31645569620253167
"Gluconoylation; HexNAcylation (N)";2;0.31645569620253167
"Gluconoylation; Hex(3) Phos";2;0.31645569620253167
dHex(2) Hex(2) HexNAc(2) Sulf(2);2;0.31645569620253167
Hex(4) Phos;2;0.31645569620253167
Hex(4) HexNAc(4) NeuAc;1;0.15822784810126583
"Hexose (NSY); Carbamidomethylation";1;0.15822784810126583
Hexosamine;1;0.15822784810126583
"Gluconoylation; Hex NeuAc Pent";1;0.15822784810126583
Hex(2) HexNAc Sulf;1;0.15822784810126583
dHex(2) Hex(3);1;0.15822784810126583
Hex HexNAc(3) NeuAc(2);1;0.15822784810126583
Hex1HexNAc1NeuAc2;1;0.15822784810126583
Hex(3) HexNAc;1;0.15822784810126583
"Carbamidomethylation; Lactosylation; dHex Hex(4) HexNAc(2)";1;0.15822784810126583
Hex HexNAc dHex Me;1;0.15822784810126583
Hexose (NSY);1;0.15822784810126583
"Carbamidomethylation; Hex(2) HexNAc Sulf";1;0.15822784810126583
dHex Hex HexNAc Kdn;1;0.15822784810126583
"Gluconoylation; Carbamidomethylation";1;0.15822784810126583
"Hex(5) HexNAc; Carbamidomethylation";1;0.15822784810126583
Hex HexNAc(2) NeuAc;1;0.15822784810126583
dHex Hex(3) HexNAc(2);1;0.15822784810126583
Hex(3) HexNAc(2) NeuAc(2);1;0.15822784810126583
"Hexosamine; Glycosyl-L-hydroxyproline";1;0.15822784810126583
"Gluconoylation; Hex(2) HexNAc";1;0.15822784810126583
Hex HexNAc(2) NeuAc(2);1;0.15822784810126583
HexNAc NeuAc;1;0.15822784810126583
Hex HexNAc(3) NeuAc;1;0.15822784810126583
"Hexose; Heptose";1;0.15822784810126583
Hex1HexNAc1dHex1;1;0.15822784810126583
Hex1HexNAc1NeuAc1;1;0.15822784810126583
Hex Pent;1;0.15822784810126583
"Hexose; Hexosamine; Carbamidomethylation";1;0.15822784810126583
"Gluconoylation; HexNAcylation (ST)";1;0.15822784810126583
"Hexose; Hex HexA HexNAc(2)";1;0.15822784810126583
Heptose;1;0.15822784810126583
dHex HexNAc(3);1;0.15822784810126583
"Glucosylgalactosyl hydroxylysine; Hex HexNAc dHex Me";1;0.15822784810126583
dHex(2) Hex(2) HexNAc(2);1;0.15822784810126583
"Gluconoylation; Hex3";1;0.15822784810126583
Hex(3) HexNAc(5);1;0.15822784810126583
Hex HexNAc NeuGc;1;0.15822784810126583
"Carbamidomethylation; Hex(3) HexNAc";1;0.15822784810126583
