Value;Count;Percentage
No PTM;18702;83.89933156879458
Other;3291;14.763806020366966
Fucosylated;142;0.6370283971109416
Sialylated;79;0.35440312233636895
Oligomannose;63;0.28262527477457267
Fucosialylated;14;0.06280561661657172
