Value;Count;Percentage
P02788;958;20.885110093743187
P05814;556;12.121212121212121
P47710;390;8.502289077828646
P47710-3;332;7.237846086766949
P10909-6;170;3.7061260082842815
P19835;119;2.594288205798997
P07498;102;2.2236756049705693
Q08431;72;1.5696533682145193
P01834;70;1.526051885764116
Q08380;58;1.264442991061696
Q6WN34-2;56;1.2208415086112927
P01876;56;1.2208415086112927
P49327;54;1.1772400261608895
P61626;51;1.1118378024852846
Q6WN34;45;0.9810333551340745
P06858;42;0.9156311314584695
P01833;40;0.8720296490080662
P47989;38;0.8284281665576629
Q99541;37;0.8066274253324613
P30086;36;0.7848266841072596
Q13410;34;0.7412252016568563
P01877;31;0.6758229779812513
P24821-4;31;0.6758229779812513
P24821;31;0.6758229779812513
P0DOX2;30;0.6540222367560496
O60664;29;0.632221495530848
P02649;28;0.6104207543056464
P16671-4;27;0.5886200130804448
P16671;27;0.5886200130804448
P00760;25;0.5450185306300415
Q99102-13;25;0.5450185306300415
Q99102;25;0.5450185306300415
Q99102-10;25;0.5450185306300415
Q99102-12;25;0.5450185306300415
P0DM91;23;0.5014170481796381
P02647;23;0.5014170481796381
P0DOY3;20;0.4360148245040331
P0DOY2;20;0.4360148245040331
Q5SQN1-3;20;0.4360148245040331
Q5SQN1-4;20;0.4360148245040331
Q5SQN1-2;20;0.4360148245040331
Q5SQN1;20;0.4360148245040331
P06727;18;0.3924133420536298
P08571;17;0.3706126008284282
P04264;16;0.34881185960322647
A5A6M6;16;0.34881185960322647
P15941;15;0.3270111183780248
P15941-3;15;0.3270111183780248
P15941-4;15;0.3270111183780248
P15941-2;15;0.3270111183780248
P15941-8;15;0.3270111183780248
P15941-11;15;0.3270111183780248
P15941-17;15;0.3270111183780248
P15941-7;15;0.3270111183780248
O75888;13;0.28340963592762153
P19440;13;0.28340963592762153
P63261;13;0.28340963592762153
O75888-2;13;0.28340963592762153
P60710;13;0.28340963592762153
P60709;13;0.28340963592762153
P0DOX8;13;0.28340963592762153
Q9H4G4;13;0.28340963592762153
O43508-2;12;0.2616088947024199
O75888-4;12;0.2616088947024199
O75888-5;12;0.2616088947024199
P13987-2;11;0.2398081534772182
P23280-2;11;0.2398081534772182
P15328;11;0.2398081534772182
Q9BY76;11;0.2398081534772182
P13987;11;0.2398081534772182
P00709;10;0.21800741225201656
P35908;9;0.1962066710268149
K9IMD0;8;0.17440592980161324
Q13308-6;7;0.1526051885764116
P63104;7;0.1526051885764116
P24627;7;0.1526051885764116
P04406-2;6;0.13080444735120994
P04406;6;0.13080444735120994
Q8NBJ7-2;6;0.13080444735120994
Q8NBJ7;6;0.13080444735120994
O00299;5;0.10900370612600828
P01871;5;0.10900370612600828
P10126;5;0.10900370612600828
Q9BY76-3;5;0.10900370612600828
P0DOX6;5;0.10900370612600828
P01871-2;5;0.10900370612600828
P68104;5;0.10900370612600828
P01591;5;0.10900370612600828
Q5VTE0;5;0.10900370612600828
P13645;5;0.10900370612600828
P62630;5;0.10900370612600828
P23284;5;0.10900370612600828
P01859;4;0.08720296490080662
P62937;4;0.08720296490080662
Q05639;4;0.08720296490080662
P62631;4;0.08720296490080662
P02994;4;0.08720296490080662
P15311;4;0.08720296490080662
P02768;4;0.08720296490080662
P0CN31;4;0.08720296490080662
Q6X4U4;4;0.08720296490080662
O00300;4;0.08720296490080662
P0CN30;4;0.08720296490080662
Q16651;4;0.08720296490080662
P05413;4;0.08720296490080662
P02768-2;4;0.08720296490080662
P02538;4;0.08720296490080662
P14206;3;0.06540222367560497
P08865;3;0.06540222367560497
Q8NEY1-3;3;0.06540222367560497
O43490-7;3;0.06540222367560497
O43490-6;3;0.06540222367560497
Q4G0X9-3;3;0.06540222367560497
O43490;3;0.06540222367560497
O43490-2;3;0.06540222367560497
O43490-5;3;0.06540222367560497
O43490-3;3;0.06540222367560497
O43490-4;3;0.06540222367560497
P49908;3;0.06540222367560497
P29400-2;3;0.06540222367560497
P02774-2;3;0.06540222367560497
P31977;3;0.06540222367560497
P31431;3;0.06540222367560497
P31431-2;3;0.06540222367560497
P02774-3;3;0.06540222367560497
P02774;3;0.06540222367560497
O14745;3;0.06540222367560497
P04004;3;0.06540222367560497
P35527;3;0.06540222367560497
P02789;2;0.04360148245040331
P0C0L4-2;2;0.04360148245040331
P22079-2;2;0.04360148245040331
P04792;2;0.04360148245040331
P0C0L5;2;0.04360148245040331
Q8N271-2;2;0.04360148245040331
Q8N271;2;0.04360148245040331
P49788;2;0.04360148245040331
P49788-2;2;0.04360148245040331
Q6X4U4-2;2;0.04360148245040331
P22079;2;0.04360148245040331
Q96JA1-2;2;0.04360148245040331
P0C0L4;2;0.04360148245040331
P26040;2;0.04360148245040331
P61769;2;0.04360148245040331
P39019;2;0.04360148245040331
P35241-5;2;0.04360148245040331
P35241;2;0.04360148245040331
Q28247;2;0.04360148245040331
P50591;2;0.04360148245040331
P26373;2;0.04360148245040331
P01860;2;0.04360148245040331
Q96JA1;2;0.04360148245040331
P34096;2;0.04360148245040331
B5DGM7;2;0.04360148245040331
Q8HZQ0;2;0.04360148245040331
P51841;1;0.021800741225201654
Q9HAV0;1;0.021800741225201654
P62873-2;1;0.021800741225201654
P16520-2;1;0.021800741225201654
Q9P225-2;1;0.021800741225201654
Q9P225;1;0.021800741225201654
Q96DZ5;1;0.021800741225201654
C0HKE8;1;0.021800741225201654
Q9BTM1-2;1;0.021800741225201654
P62829;1;0.021800741225201654
A0A1D8;1;0.021800741225201654
P29387;1;0.021800741225201654
Q61011;1;0.021800741225201654
P48159;1;0.021800741225201654
P00939;1;0.021800741225201654
P60174;1;0.021800741225201654
P62873;1;0.021800741225201654
P16520;1;0.021800741225201654
P62879;1;0.021800741225201654
P60174-4;1;0.021800741225201654
P62880;1;0.021800741225201654
P0CP88;1;0.021800741225201654
P52287;1;0.021800741225201654
P60175;1;0.021800741225201654
P02749;1;0.021800741225201654
Q86X29-4;1;0.021800741225201654
A0A075;1;0.021800741225201654
P01717;1;0.021800741225201654
Q13277;1;0.021800741225201654
Q13277-3;1;0.021800741225201654
Q13277-2;1;0.021800741225201654
P36578;1;0.021800741225201654
P00883;1;0.021800741225201654
P04075;1;0.021800741225201654
A5A6I5;1;0.021800741225201654
P62269;1;0.021800741225201654
Q8JGS9;1;0.021800741225201654
P13688-2;1;0.021800741225201654
P13688-8;1;0.021800741225201654
P13688-10;1;0.021800741225201654
P13688;1;0.021800741225201654
O00592-2;1;0.021800741225201654
O00592;1;0.021800741225201654
P00939-2;1;0.021800741225201654
P60174-3;1;0.021800741225201654
P35241-4;1;0.021800741225201654
Q9UNQ0-2;1;0.021800741225201654
Q9UNQ0;1;0.021800741225201654
Q7TMS5;1;0.021800741225201654
P04433;1;0.021800741225201654
A0A0A0;1;0.021800741225201654
Q2QD07;1;0.021800741225201654
Q86X29-5;1;0.021800741225201654
P04075-2;1;0.021800741225201654
