Value;Count;Percentage
Carbamidomethylation;663;90.20408163265307
HexNAc(2) NeuAc;8;1.0884353741496597
"Gluconoylation; HexNAc2; Carbamidomethylation";8;1.0884353741496597
"dHex(2) Hex(2) HexA; Carbamidomethylation";6;0.8163265306122449
dHex HexNAc(3);4;0.5442176870748299
"dHex Hex(2) HexA HexNAc Sulf; Carbamidomethylation";4;0.5442176870748299
Hex HexNAc(3) NeuGc;3;0.40816326530612246
"Glycosyl-L-hydroxyproline; Hex(2) HexA HexNAc Sulf";3;0.40816326530612246
"HexNAc2; Carbamidomethylation";3;0.40816326530612246
"Glycosyl-L-hydroxyproline; dHex Hex HexNAc Kdn";3;0.40816326530612246
"Hexose; dHex Hex(3) HexNAc(3) NeuAc(2); Carbamidomethylation";2;0.27210884353741494
"HexNAc2; Heptose";2;0.27210884353741494
N-glycoyl neuraminic acid;2;0.27210884353741494
"Glycosyl-L-hydroxyproline; Hex2HexNAc2";2;0.27210884353741494
"HexNAc1dHex1; Hexosamine";2;0.27210884353741494
"Carbamidomethylation; Fucose; Hexose (NSY); Lactosylation";2;0.27210884353741494
Hex(2) HexNAc(3);1;0.13605442176870747
dHex Hex(2) HexA HexNAc Sulf;1;0.13605442176870747
Hex HexNAc(3);1;0.13605442176870747
"Gluconoylation; dHex Hex(2) HexNAc Sulf";1;0.13605442176870747
"Hexuronic acid; Hex HexNAc NeuGc";1;0.13605442176870747
HexNAc(3);1;0.13605442176870747
"Carbamidomethylation; Hexose; Glycosyl-L-hydroxyproline";1;0.13605442176870747
"Gluconoylation; N-acetylglucosamine-1-phosphoryl; Carbamidomethylation";1;0.13605442176870747
"Hex3; Carbamidomethylation";1;0.13605442176870747
Hexose;1;0.13605442176870747
"dHex Hex(2) HexNAc Sulf; Carbamidomethylation";1;0.13605442176870747
"Hex1HexNAc2; Hexosamine";1;0.13605442176870747
Hex(2) HexNAc Me;1;0.13605442176870747
"Hex HexNAc dHex Me(2); Hexose (NSY)";1;0.13605442176870747
"Hexosamine; Lactosylation";1;0.13605442176870747
Hex1HexNAc1dHex1;1;0.13605442176870747
dHex Hex(2) HexNAc;1;0.13605442176870747
"HexNAcylation (ST); Heptose; Carbamidomethylation";1;0.13605442176870747
