Value;Count;Percentage
No PTM;6997;85.65307871220467
Other;1052;12.87795323785041
Fucosylated;65;0.7956910270534949
Sialylated;32;0.39172481331864367
Oligomannose;17;0.20810380707552945
Fucosialylated;6;0.07344840249724569
