Value;Count;Percentage
P02788;240;31.788079470198678
P02768;64;8.47682119205298
P19835;58;7.682119205298013
P05814;58;7.682119205298013
P01833;39;5.1655629139072845
P47710;30;3.9735099337748347
P07498;27;3.576158940397351
P01876;17;2.251655629139073
P01877;13;1.7218543046357615
P04264;9;1.1920529801324504
P47989;9;1.1920529801324504
Q08431;9;1.1920529801324504
P00709;8;1.0596026490066226
P01834;8;1.0596026490066226
Q13410;8;1.0596026490066226
P10909;6;0.7947019867549668
B9A064;6;0.7947019867549668
P0CG04;5;0.6622516556291391
P0CF74;5;0.6622516556291391
P0DOY2;5;0.6622516556291391
P05413;5;0.6622516556291391
P02787;5;0.6622516556291391
P68133;4;0.5298013245033113
P68032;4;0.5298013245033113
P61626;4;0.5298013245033113
P0DOY3;4;0.5298013245033113
P69905;4;0.5298013245033113
P62736;4;0.5298013245033113
P63267;4;0.5298013245033113
P01859;4;0.5298013245033113
P01860;3;0.3973509933774834
A0A0B4;3;0.3973509933774834
Q8N1N4;3;0.3973509933774834
Q99541;3;0.3973509933774834
P63261;3;0.3973509933774834
P01861;3;0.3973509933774834
P01857;3;0.3973509933774834
P60709;3;0.3973509933774834
P0DP09;3;0.3973509933774834
Q86Y46;3;0.3973509933774834
P35908;3;0.3973509933774834
P13645;3;0.3973509933774834
P68871;2;0.26490066225165565
P08779;2;0.26490066225165565
P35527;2;0.26490066225165565
P13647;2;0.26490066225165565
P0CG38;2;0.26490066225165565
P12035;2;0.26490066225165565
P24821;2;0.26490066225165565
P01009;2;0.26490066225165565
P02533;2;0.26490066225165565
P01871;2;0.26490066225165565
P15291;2;0.26490066225165565
P00738;1;0.13245033112582782
P00739;1;0.13245033112582782
P08571;1;0.13245033112582782
Q01546;1;0.13245033112582782
Q6WN34;1;0.13245033112582782
P08727;1;0.13245033112582782
Q04695;1;0.13245033112582782
Q99456;1;0.13245033112582782
P48668;1;0.13245033112582782
P19012;1;0.13245033112582782
Q7Z3Y8;1;0.13245033112582782
Q7Z3Y7;1;0.13245033112582782
P01024;1;0.13245033112582782
Q2VPB7;1;0.13245033112582782
Q562R1;1;0.13245033112582782
Q99523;1;0.13245033112582782
Q9UFH2;1;0.13245033112582782
P36575;1;0.13245033112582782
A0M8Q6;1;0.13245033112582782
P07195;1;0.13245033112582782
Q9GZX5;1;0.13245033112582782
P01624;1;0.13245033112582782
P02538;1;0.13245033112582782
A5A3E0;1;0.13245033112582782
Q6S8J3;1;0.13245033112582782
A0A0C4;1;0.13245033112582782
P16671;1;0.13245033112582782
P69891;1;0.13245033112582782
P02042;1;0.13245033112582782
P69892;1;0.13245033112582782
P10451;1;0.13245033112582782
