Value;Count;Percentage
P02788;872;15.125758889852559
P05814;343;5.949696444058977
P19835;208;3.607979184735473
P47710;183;3.174327840416305
P04114;145;2.515177797051171
P47710-3;144;2.4978317432784043
P47989;142;2.4631396357328708
P10909-6;137;2.3764093668690376
P10909-5;136;2.3590633130962706
P10909;136;2.3590633130962706
P10909-2;136;2.3590633130962706
P10909-4;136;2.3590633130962706
P49327;120;2.0815264527320037
Q08431;109;1.8907198612315699
Q6WN34-2;99;1.717259323503903
Q13410;94;1.6305290546400693
P01833;93;1.6131830008673027
P01876;91;1.5784908933217694
Q6WN34;84;1.4570685169124025
P07498;82;1.4223764093668692
Q08380;76;1.3183000867302688
P24821-4;45;0.7805724197745013
P24821;45;0.7805724197745013
P01834;45;0.7805724197745013
Q16851;44;0.7632263660017345
P01877;43;0.7458803122289679
P06858;43;0.7458803122289679
Q99541;42;0.7285342584562012
P0DOX2;42;0.7285342584562012
P16671;36;0.6244579358196011
P16671-4;36;0.6244579358196011
Q99102;33;0.572419774501301
Q99102-10;33;0.572419774501301
Q99102-13;33;0.572419774501301
P02768;32;0.5550737207285342
P04264;28;0.4856895056374675
A5A6M6;28;0.4856895056374675
P08571;27;0.4683434518647007
P62984;26;0.4509973980919341
P0CG64;26;0.4509973980919341
P00760;24;0.4163052905464007
P60710;21;0.3642671292281006
P63261;21;0.3642671292281006
P60709;21;0.3642671292281006
P23280;20;0.3469210754553339
P0DOY3;20;0.3469210754553339
P0DOY2;20;0.3469210754553339
P02649;18;0.31222896790980054
O60664;18;0.31222896790980054
P15941-4;15;0.26019080659150046
P15941-7;15;0.26019080659150046
P15941-17;15;0.26019080659150046
P15941-11;15;0.26019080659150046
P15941-8;15;0.26019080659150046
P15941-2;15;0.26019080659150046
P15941-3;15;0.26019080659150046
P15941;15;0.26019080659150046
P01591;15;0.26019080659150046
Q5SQN1-4;14;0.24284475281873374
Q5SQN1;14;0.24284475281873374
Q5SQN1-3;14;0.24284475281873374
Q5SQN1-2;14;0.24284475281873374
B9A064;14;0.24284475281873374
P0DOX8;14;0.24284475281873374
P35908;14;0.24284475281873374
P04004;13;0.22549869904596706
O00300;13;0.22549869904596706
P0C0L5;13;0.22549869904596706
P15311;13;0.22549869904596706
P06727;13;0.22549869904596706
P22897;13;0.22549869904596706
P0C0L4;12;0.20815264527320035
P01871;12;0.20815264527320035
P01871-2;12;0.20815264527320035
P13645;12;0.20815264527320035
P0C0L4-2;12;0.20815264527320035
Q5VTE0;11;0.19080659150043364
P36578;11;0.19080659150043364
P62630;11;0.19080659150043364
P68104;11;0.19080659150043364
P10126;11;0.19080659150043364
P61626;11;0.19080659150043364
P05413;11;0.19080659150043364
P22079;10;0.17346053772766695
P02647;9;0.15611448395490027
A6NGU5;9;0.15611448395490027
P19440;9;0.15611448395490027
P08865;9;0.15611448395490027
P14206;9;0.15611448395490027
Q02878;9;0.15611448395490027
P13987-2;9;0.15611448395490027
Q6X4U4;9;0.15611448395490027
Q96S86;9;0.15611448395490027
P0DM91;9;0.15611448395490027
P62631;9;0.15611448395490027
Q05639;9;0.15611448395490027
P13987;9;0.15611448395490027
Q6X4U4-2;8;0.13876843018213356
Q14697-2;8;0.13876843018213356
Q562R1;8;0.13876843018213356
P01024;8;0.13876843018213356
P00709;8;0.13876843018213356
Q6UXI9;7;0.12142237640936687
Q6UXI9-6;7;0.12142237640936687
P15880;7;0.12142237640936687
P11142;6;0.10407632263660017
P63017;6;0.10407632263660017
Q9NP72;6;0.10407632263660017
Q9NP72-2;6;0.10407632263660017
P0DTE7;6;0.10407632263660017
Q6UXI9-5;6;0.10407632263660017
Q6UXI9-2;6;0.10407632263660017
P35527;6;0.10407632263660017
P0DTE8;6;0.10407632263660017
P0DUB6;6;0.10407632263660017
Q9XSJ4;6;0.10407632263660017
P06733;6;0.10407632263660017
P62281;5;0.08673026886383348
Q9H4G4;5;0.08673026886383348
P11142-2;5;0.08673026886383348
P15328;5;0.08673026886383348
P02751-12;5;0.08673026886383348
P62917;5;0.08673026886383348
P61270;5;0.08673026886383348
O14745;5;0.08673026886383348
P62280;5;0.08673026886383348
P02751-4;5;0.08673026886383348
P02751-7;5;0.08673026886383348
