Value;Count;Percentage
Hex(2) HexNAc;1;0.02682403433476395
"Hexosamine; dHex(2) Hex(3)";1;0.02682403433476395
Hex HexNAc(2) NeuAc;1;0.02682403433476395
Hex(4) HexNAc(3);1;0.02682403433476395
Hex(2) HexNAc NeuGc;1;0.02682403433476395
"HexNAc(3); Carbamidomethylation";1;0.02682403433476395
dHex(3) HexNAc(3) Kdn;1;0.02682403433476395
"Gluconoylation; Hex HexNAc(2) NeuAc(2); Carbamidomethylation";1;0.02682403433476395
"Hex NeuAc; Carbamidomethylation; Hexosamine";1;0.02682403433476395
"Carbamidomethylation; Fucose; Hexose (NSY); Lactosylation";1;0.02682403433476395
"Carbamidomethylation; Hex3";1;0.02682403433476395
"Hex(5); Heptose; Carbamidomethylation";1;0.02682403433476395
"Hexose (NSY); Hex2HexNAc2";1;0.02682403433476395
"Hexose; Hexose (NSY)";1;0.02682403433476395
Hex(2) HexNAc Me;1;0.02682403433476395
"Glucosylgalactosyl hydroxylysine; Hex(4); Carbamidomethylation";1;0.02682403433476395
Hex HexNAc dHex Me;1;0.02682403433476395
"Hex1HexNAc1NeuAc2; Carbamidomethylation";1;0.02682403433476395
"Hexosamine; H1O3P1Hex2";1;0.02682403433476395
"Hex2 dHex2; Glycosyl-L-hydroxyproline";1;0.02682403433476395
"Gluconoylation; Hex HexNAc Sulf";1;0.02682403433476395
"N-glycoyl neuraminic acid; Heptose";1;0.02682403433476395
HexNAc NeuGc;1;0.02682403433476395
"Gluconoylation; Hex HexNAc Phos; Carbamidomethylation";1;0.02682403433476395
"Hex1HexNAc2dHex1; Carbamidomethylation";1;0.02682403433476395
"Hex HexNAc dHex Me(2); Glucosylgalactosyl hydroxylysine";1;0.02682403433476395
"Gluconoylation; Hex1HexNAc1dHex1";1;0.02682403433476395
N-acetylglucosamine-1-phosphoryl;1;0.02682403433476395
"Carbamidomethylation; Hexosamine";1;0.02682403433476395
dHex Hex(4) HexA HexNAc(2);1;0.02682403433476395
"Carbamidomethylation; Hex2 dHex2";1;0.02682403433476395
Hex1HexNAc1;1;0.02682403433476395
