Value;Count;Percentage
dHex(2) Hex(3) HexNAc(2);18;21.428571428571427
dHex Hex(3) HexNAc(3);9;10.714285714285714
Hex HexNAc NeuAc(3);8;9.523809523809524
dHex Hex(2) HexNAc;4;4.761904761904762
O3S1HexNAc1;3;3.571428571428571
dHex Hex(2) HexNAc(2) NeuGc;3;3.571428571428571
Hex Pent(2);3;3.571428571428571
dHex(2) Hex(3);2;2.380952380952381
Hex HexNAc(3) NeuGc;2;2.380952380952381
dHex Hex(2) HexNAc(2) Pent;2;2.380952380952381
Hex(5);2;2.380952380952381
dHex Hex(2) HexA HexNAc Sulf;2;2.380952380952381
Hex HexNAc(2) NeuAc(2);2;2.380952380952381
HexNAc(2) NeuAc;1;1.1904761904761905
Hex HexNAc(3) NeuAc;1;1.1904761904761905
Pentose;1;1.1904761904761905
dHex Hex(2) HexA HexNAc;1;1.1904761904761905
dHex Hex(2) HexNAc Sulf;1;1.1904761904761905
dHex(2) Hex(2) HexNAc(3);1;1.1904761904761905
Hex(4) HexNAc(4) NeuAc;1;1.1904761904761905
Hex(3) HexNAc;1;1.1904761904761905
Hex1HexNAc1;1;1.1904761904761905
dHex Hex(3) HexNAc;1;1.1904761904761905
Hexose (NSY);1;1.1904761904761905
HexNAc(2) NeuGc;1;1.1904761904761905
Hex2HexNAc2;1;1.1904761904761905
Hex2HexNAc2dHex1;1;1.1904761904761905
Hex(2) HexA HexNAc Sulf;1;1.1904761904761905
Hex HexNAc Phos;1;1.1904761904761905
dHex(2) Hex HexNAc(2) NeuGc;1;1.1904761904761905
Hex(5) Phos;1;1.1904761904761905
Hexosamine;1;1.1904761904761905
Hex HexA HexNAc;1;1.1904761904761905
Ac(2) Hex HexNAc NeuAc(2);1;1.1904761904761905
dHex Hex(3) HexA HexNAc(2) Sulf;1;1.1904761904761905
Phosphoglycosyl-D-mannose-1-phosphoryl;1;1.1904761904761905
Hexose;1;1.1904761904761905
