Value;Count;Percentage
Hex HexNAc NeuAc(3);6;8.333333333333332
Hex HexNAc NeuAc NeuGc;5;6.944444444444445
Hex HexNAc(3) NeuGc;5;6.944444444444445
dHex Hex(2) HexNAc;4;5.555555555555555
Hex2HexNAc2;3;4.166666666666666
dHex Hex HexNAc(2) NeuAc(2);3;4.166666666666666
dHex(2) Hex(4);3;4.166666666666666
Hex(2) HexNAc;3;4.166666666666666
dHex Hex(2) HexNAc(2) Pent;2;2.7777777777777777
Hex2 dHex2;2;2.7777777777777777
dHex(2) Hex(2) HexNAc(2) Sulf(2);2;2.7777777777777777
Hex(5);2;2.7777777777777777
dHex(2) Hex(2) HexA HexNAc;2;2.7777777777777777
Phosphoglycosyl-D-mannose-1-phosphoryl;2;2.7777777777777777
Hex1HexNAc1;2;2.7777777777777777
Hex(4) Phos;2;2.7777777777777777
Hex HexNAc dHex Me;1;1.3888888888888888
Hex(2) HexNAc Sulf;1;1.3888888888888888
Hexose (NSY);1;1.3888888888888888
Hex1HexNAc1NeuAc2;1;1.3888888888888888
dHex(2) Hex(3);1;1.3888888888888888
dHex Hex HexNAc Kdn;1;1.3888888888888888
Hex HexNAc(2) NeuAc;1;1.3888888888888888
Hexosamine;1;1.3888888888888888
Hex(4) HexNAc(4) NeuAc;1;1.3888888888888888
Hex HexNAc(3) NeuAc(2);1;1.3888888888888888
Hex(3) HexNAc(2) NeuAc(2);1;1.3888888888888888
dHex Hex(3) HexNAc(2);1;1.3888888888888888
Hex HexNAc NeuGc;1;1.3888888888888888
Hex(3) HexNAc(5);1;1.3888888888888888
dHex(2) Hex(2) HexNAc(2);1;1.3888888888888888
dHex HexNAc(3);1;1.3888888888888888
Heptose;1;1.3888888888888888
Hex Pent;1;1.3888888888888888
Hex1HexNAc1NeuAc1;1;1.3888888888888888
Hex1HexNAc1dHex1;1;1.3888888888888888
Hex HexNAc(3) NeuAc;1;1.3888888888888888
HexNAc NeuAc;1;1.3888888888888888
Hex HexNAc(2) NeuAc(2);1;1.3888888888888888
Hex(3) HexNAc;1;1.3888888888888888
