Value;Count;Percentage
Phosphoglycosyl-D-mannose-1-phosphoryl;6;8.695652173913043
dHex Hex(2) HexNAc;5;7.246376811594203
Hex(5);4;5.797101449275362
Hexosamine;4;5.797101449275362
dHex(2) Hex(3);3;4.3478260869565215
Hex HexNAc(3) NeuGc;3;4.3478260869565215
Hex HexNAc NeuAc(3);3;4.3478260869565215
Hex HexNAc NeuAc NeuGc;2;2.898550724637681
dHex(2) Hex(2) HexNAc(4);2;2.898550724637681
Hex(3) HexNAc(2) NeuAc(2);2;2.898550724637681
Gluconoylation;2;2.898550724637681
Hexose;2;2.898550724637681
Hex1HexNAc1;2;2.898550724637681
HexNAc(2) NeuAc;1;1.4492753623188406
Hex(3) HexNAc Me;1;1.4492753623188406
Hex(2) NeuAc;1;1.4492753623188406
Pentose;1;1.4492753623188406
dHex(2) Hex(4);1;1.4492753623188406
dHex HexNAc(3);1;1.4492753623188406
Hex(2) HexNAc NeuGc;1;1.4492753623188406
dHex(2) Hex(2) HexA HexNAc(2) Sulf;1;1.4492753623188406
Hex HexNAc Kdn Sulf;1;1.4492753623188406
dHex Hex HexNAc(2) NeuAc(2);1;1.4492753623188406
dHex Hex HexNAc(3) NeuGc;1;1.4492753623188406
Hex HexNAc(3) NeuAc(2);1;1.4492753623188406
Hex2HexNAc2Pent1;1;1.4492753623188406
Hex HexNAc(2) NeuAc(2);1;1.4492753623188406
dHex Hex HexNAc Kdn;1;1.4492753623188406
Hex(2) HexNAc Me;1;1.4492753623188406
Hex2HexNAc2dHex1;1;1.4492753623188406
Hex(2) HexNAc;1;1.4492753623188406
Glycosyl-L-hydroxyproline;1;1.4492753623188406
dHex Hex(3) HexNAc;1;1.4492753623188406
Fucose;1;1.4492753623188406
dHex(2) Hex HexNAc(2) NeuGc;1;1.4492753623188406
Hex(3) HexNAc(5);1;1.4492753623188406
Hex2HexNAc2;1;1.4492753623188406
Hex Pent(2);1;1.4492753623188406
Hex(2) HexNAc Sulf;1;1.4492753623188406
dHex Hex(2) HexNAc(2) Pent;1;1.4492753623188406
H1O3P1Hex2;1;1.4492753623188406
HexNAc2;1;1.4492753623188406
