Value;Count;Percentage
dHex Hex(2) HexNAc(2) Pent;6;11.76470588235294
Hex1HexNAc2dHex2;5;9.803921568627452
Hex2HexNAc2;4;7.8431372549019605
Hex HexNAc(3) NeuGc;4;7.8431372549019605
Hex(2) HexNAc Sulf;3;5.88235294117647
Hex HexNAc NeuAc(3);3;5.88235294117647
Hex2HexNAc2dHex1;2;3.9215686274509802
dHex Hex(2) HexNAc;2;3.9215686274509802
dHex(2) Hex(4);2;3.9215686274509802
Heptose;2;3.9215686274509802
Hex2HexNAc2Pent1;2;3.9215686274509802
Hex HexNAc(2) NeuAc(2);1;1.9607843137254901
Fucose;1;1.9607843137254901
Hexose (NSY);1;1.9607843137254901
Hex HexNAc NeuGc;1;1.9607843137254901
Hex HexNAc(2) NeuAc Sulf;1;1.9607843137254901
Hex1HexNAc1;1;1.9607843137254901
Hex1HexNAc1NeuAc1;1;1.9607843137254901
Hex(5);1;1.9607843137254901
dHex(2) Hex(2) HexA HexNAc(2) Sulf;1;1.9607843137254901
Hex HexNAc(3) NeuAc;1;1.9607843137254901
Hex(4) HexNAc(4) NeuAc;1;1.9607843137254901
dHex Hex(3) HexNAc;1;1.9607843137254901
Gluconoylation;1;1.9607843137254901
H1O3P1Hex2;1;1.9607843137254901
Hex Pent(2);1;1.9607843137254901
Hex3;1;1.9607843137254901
