Value;Count;Percentage
dHex(2) Hex(3) HexNAc(2);12;19.672131147540984
Phosphoglycosyl-D-mannose-1-phosphoryl;8;13.114754098360656
dHex Hex(2) HexNAc;5;8.19672131147541
dHex Hex(2) HexNAc(2) Pent;4;6.557377049180328
Pentose;3;4.918032786885246
Hex HexNAc NeuAc(3);3;4.918032786885246
dHex Hex(3) HexNAc(3);3;4.918032786885246
dHex Hex(2) HexA;2;3.278688524590164
Hexose;2;3.278688524590164
Hex HexNAc(3) NeuGc;2;3.278688524590164
Hex2HexNAc2;2;3.278688524590164
dHex Hex HexNAc(3) NeuGc;1;1.639344262295082
dHex Hex(2) HexA HexNAc(2);1;1.639344262295082
Hex(3) HexNAc(5);1;1.639344262295082
dHex Hex HexNAc(3);1;1.639344262295082
Fucose;1;1.639344262295082
Hex(3) HexNAc(3) NeuGc Sulf;1;1.639344262295082
N-acetylglucosamine-1-phosphoryl;1;1.639344262295082
Hex HexNAc dHex Me;1;1.639344262295082
HexNAc NeuGc;1;1.639344262295082
Hex NeuAc;1;1.639344262295082
Hex HexNAc(2) NeuAc;1;1.639344262295082
Glucosylgalactosyl hydroxylysine;1;1.639344262295082
Hex HexNAc NeuGc;1;1.639344262295082
Ac Hex HexNAc NeuAc;1;1.639344262295082
Hex2 dHex2;1;1.639344262295082
